Marina Name ,Unit Number ,Data Collector,Date,Month,Year,Hours in Operation (since last empty),Total weight (g),Terrestrial Biomass (land based) (%),Marine Biomass (water based) (%),Bycatch,Microplastic (Pellets) (#),Foam Pieces (#),Plastic Food Wrappers - Soft (#),Food packaging - Hard (#),Plastic Lids (#),Plastic Straws (#),Plastic Bags (#),Plastic Bottles (#),Plastic Utensils (#),Coffee Cups/Paper Cups (#),Plastic Lollipop/Cotton bud sticks (#),Unidentified Plastic Items - Soft (#),Unidentified Plastic Items - Hard (#),Cigarette butts (#),Fishing gear (#),Fishing Line (#),Microfibers (#),Rope >5mm (#),Cans (#),Tape (#),Rubber,Tennis Ball/ Toy Ball (#),Face masks/ Gloves/ PPE (#),Syringes (#),Other
Cruising Yacht Club of Australia ,3, Eddy ,8/4/2022,April,2022,24,"5,000",70%,30%,2 Jelly Fish,31,0,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cruising Yacht Club of Australia ,3, Eddy ,22/4/2022,April,2022,24,"4,000",90%,10%,0,15,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cruising Yacht Club of Australia ,3, Eddy ,25/3/2022,March,2022,24,"6,000",98%,2%,0,10,0,3,9,1,0,0,0,,0,0,2,0,0,0,0,0,0,1,0,0,0,1,,Mask
Cruising Yacht Club of Australia ,1, James ,12/5/2022,May,2022,24,"5,800",100%,0%,9,657,0,9,0,2,0,0,0,0,0,0,54,0,3,0,0,27,0,0,0,1,0,0,0,0
D'albora Marinas Rushcutters,2,Tom B (PILOT),17/7/2020,July,2020,24,740,40%,60%,1x tiny dead fish (1cm long),1,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,
D'albora Marinas Rushcutters,1,Tom B (PILOT),24/7/2020,July,2020,24,"1,430",30%,70%,5 dead fish,23,8,3,0,0,1,0,0,0,0,1,21,3,2,0,0,4,0,0,,,,,,
D'albora Marinas Rushcutters,1,Tom B (PILOT),29/7/2020,July,2020,24,"1,550",85%,15%,5x dead fish,1,0,3,0,0,0,0,0,0,0,0,5,7,3,0,0,3,0,0,,,,,,
D'albora Marinas Rushcutters,2,Gus Ekberg,7/8/2020,August,2020,24,"3,000",NA,NA,3x fish  ,0,80,12,2,0,0,1,0,0,0,0,1,2,3,0,3,1,0,0,,,,,,
D'albora Marinas Rushcutters,1,Tom B (PILOT),19/8/2020,August,2020,24,"8,860",10%,90%,,0,1,12,0,1,0,0,0,0,0,0,7,10,6,0,0,0,0,0,,,,,,
D'albora Marinas Rushcutters,1,Tom B (PILOT),24/8/2020,August,2020,48,"2,240",85%,15%,,1,9,4,0,0,0,0,0,0,0,2,10,8,2,0,0,1,0,0,,,,,,
D'albora Marinas Rushcutters,1,Tom B (PILOT),4/9/2020,September,2020,24,"1,180",10%,90%,,5,14,1,0,1,0,0,0,0,0,0,11,14,4,0,0,0,0,0,,,,,,
D'albora Marinas Rushcutters,1,Emily S (PILOT),1/10/2020,October,2020,24,"3,190",20%,80%,3x tiny dead bait fish,24,12,7,0,2,2,0,0,0,0,1,14,4,0,0,0,1,2,0,,,,,,
D'albora Marinas Rushcutters,1,Emily S (PILOT),6/10/2020,October,2020,92,"7,600",10%,90%,,33,4,9,0,2,1,2,0,0,0,1,21,1,0,0,0,1,0,0,,,,,,
D'albora Marinas Rushcutters,2,Emily S (PILOT),8/10/2020,October,2020,24,"3,100",15%,85%,1x live jellyfish,9,5,3,1,0,1,1,0,1,0,0,7,2,1,0,0,0,0,0,,,,,,
D'albora Marinas Rushcutters,1,Emily S (PILOT),15/10/2020,October,2020,72,"5,500",15%,85%,2x dead bait fish,31,7,2,2,0,0,1,0,0,0,0,19,4,1,0,0,1,0,0,,,,,,
D'albora Marinas Rushcutters,1,Emily S (PILOT),22/10/2020,October,2020,24,"2,100",50%,50%, 3x dead bait fish,20,5,3,0,0,1,0,0,0,0,0,11,2,1,0,0,0,1,0,,,,,,
D'albora Marinas Rushcutters,1,Rhiann/Tiffany,9/11/2020,November,2020,24,"1,233",NA,NA,"12x small fish, 12x unknown jelly-like pieces",72,0,7,0,1,1,0,0,0,0,0,NA,44,2,0,0,2,0,0,,,,,,
D'albora Marinas Rushcutters,2,Tia,9/11/2020,November,2020,24,"4,000",NA,NA,1x small fish,0,5,18,1,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,,,,,,
D'albora Marinas Rushcutters,1,Rhiann/Tiffany,16/11/2020,November,2020,24,"3,000",NA,NA,,21,8,19,1,2,0,0,0,0,0,0,12,15,3,0,1,16,0,0,,,,,,
D'albora Marinas Rushcutters,2,Tia,16/11/2020,November,2020,24,"3,000",NA,NA,2x bicatch,0,13,7,0,2,1,0,0,1,0,1,1,4,4,1,1,1,3,0,,,,,,
D'albora Marinas Rushcutters,2,tia,23/11/2020,November,2020,24,"3,000",50%,50%,,0,2,13,0,0,0,1,0,0,0,NA,0,3,0,0,0,NA,0,0,,,,,,
D'albora Marinas Rushcutters,2,tia,30/11/2020,November,2020,24,"4,000",50%,50%,,8,1,16,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,,,,,,
D'albora Marinas Rushcutters,1,Rhiann/Tiffany,30/11/2020,November,2020,24,"7,000",15%,85%,,8,0,22,2,0,0,0,0,0,0,0,9,3,2,0,1,5,1,0,,,,,,
D'albora Marinas Rushcutters,1,Em S,1/12/2020,December,2020,24,"3,200",40%,60%,1 bait fish,2,3,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,2,Tia,7/12/2020,December,2020,24,"5,000",70%,30%,,5,10,12,0,3,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Em S,8/12/2020,December,2020,24,"4,100",50%,50%,"2 shrimp, 2 baitfish",7,10,5,2,0,0,1,0,0,1,0,21,0,0,0,0,0,0,0,1,0,0,0,0,
D'albora Marinas Rushcutters,2,Tia,14/12/2020,December,2020,24,"8,000",NA,NA,,6,8,5,2,1,0,0,0,0,0,0,9,7,3,0,0,0,0,0,1,0,0,0,0,
D'albora Marinas Rushcutters,1,Tiff & Rhiann,14/12/2020,December,2020,24,"3,000",80%,20%,,10,1,1,0,0,0,0,0,0,0,1,13,4,1,0,4,8,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,2,Em S,15/12/2020,December,2020,24,"2,200",80%,20%,,1,8,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
D'albora Marinas Rushcutters,1,Em S,5/1/2021,January,2021,24,"2,900",60%,40%,,4,6,0,0,0,0,0,0,0,0,0,7,1,3,0,0,0,0,0,0,1,0,0,0,
D'albora Marinas Rushcutters,1,Em S,19/1/2021,January,2021,24,"3,200",70%,30%,baitfish,0,4,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,1,0,0,0,
D'albora Marinas Rushcutters,1,Em S,2/2/2021,February,2021,24,"2,210",80%,20%,,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Tiff & Rhiann,8/2/2021,February,2021,24,"3,500",85%,15%,,16,0,4,1,2,0,0,0,0,0,0,27,9,2,0,4,1,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Tiff & Rhiann,15/2/2021,February,2021,24,"2,000",85%,15%,,9,0,8,2,0,0,0,0,0,0,0,29,8,1,0,0,0,0,0,0,1,0,0,0,
D'albora Marinas Rushcutters,2,Em S,16/2/2021,February,2021,24,"3,800",80%,20%,,0,1,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,
D'albora Marinas Rushcutters,1,Em S,16/2/2021,February,2021,24,"1,200",60%,40%,,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Tiff & Rhiann,22/2/2021,February,2021,24,"1,000",80%,20%,,15,1,0,0,0,0,0,0,0,0,0,17,3,1,0,0,1,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Tiff & Rhiann,1/3/2021,March,2021,24,"7,000",85%,15%,,10,1,8,1,3,2,0,0,0,0,0,22,17,3,0,0,2,0,0,0,0,0,1,0,
D'albora Marinas Rushcutters,1,Jack,3/3/2021,March,2021,24,"3,600",90%,10%,,81,9,7,1,1,1,0,0,0,0,0,2,6,2,0,0,36,2,0,0,2,0,0,0,
D'albora Marinas Rushcutters,1,Jack,10/3/2021,March,2021,24,"1,500",90%,10%,Dead bait fish,4,25,1,1,0,0,0,0,0,0,0,2,4,0,0,0,5,0,0,3,1,0,0,0,
D'albora Marinas Rushcutters,1,Jack,16/3/2021,March,2021,24,"3,200",90%,10%,"1 fish, 1 shrimp",10,4,2,0,0,0,0,0,0,0,0,4,6,1,1,0,0,0,0,2,1,0,0,0,
D'albora Marinas Rushcutters,1,Jack,23/3/2021,March,2021,24,"8,200",90%,10%,,29,17,4,0,0,1,0,1,0,1,0,4,8,0,0,0,5,0,0,1,0,3,0,0,
D'albora Marinas Rushcutters,2,NA,8/4/2021,April,2021,24,"4,000",75%,25%,,0,2,2,0,0,1,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack,15/4/2021,April,2021,24,"3,200",80%,20%,"3 baitfish, floss",76,16,3,0,2,1,0,0,0,0,0,7,14,0,0,0,32,0,0,1,2,0,0,0,
D'albora Marinas Rushcutters,2,Greta,15/4/2021,April,2021,24,"3,000",40%,60%,,0,5,4,2,0,0,0,0,0,0,2,10,4,0,0,0,10,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack,21/4/2021,April,2021,24,"1,800",50%,50%,"10 dead fish, 1 dead shrimp.",27,1,7,0,0,0,0,0,0,0,0,14,5,0,0,0,4,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack,29/4/2021,April,2021,72,"3,400",80%,20%,"12 dead baitfish, 1 dead quid",126,6,8,0,3,0,0,0,0,0,0,22,13,2,0,0,24,0,0,5,1,0,1,0,
D'albora Marinas Rushcutters,2,Greta,30/4/2021,April,2021,24,"1,000",10%,90%,,0,0,3,2,2,0,0,0,0,0,4,7,0,0,0,0,8,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack,4/5/2021,May,2021,24,"2,800",80%,20%,,180,18,11,0,0,1,0,0,0,0,0,8,22,2,0,0,0,1,0,0,1,0,0,0,
D'albora Marinas Rushcutters,1,Jack,11/5/2021,May,2021,24,"3,200",90%,10%,5 prawns 1 baitfish,8,0,6,0,1,0,1,0,0,0,1,21,10,1,1,2,3,0,0,4,1,0,1,0,
D'albora Marinas Rushcutters,2,Greta,13/5/2021,May,2021,24,"1,000",10%,90%,,0,34,0,0,4,0,2,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack,20/5/2021,May,2021,24,"2,600",60%,40%,,6,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack,26/5/2021,May,2021,24,"1,700",80%,20%,,12,1,7,0,0,0,1,0,0,0,0,7,4,0,0,0,11,0,0,0,1,0,0,0,
D'albora Marinas Rushcutters,2,Greta,28/5/2021,May,2021,24,"4,000",90%,10%,,0,8,0,0,2,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,2,Greta,4/6/2021,June,2021,24,"3,000",20%,80%,,0,8,8,0,3,3,0,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,
D'albora Marinas Rushcutters,1,Jack,8/6/2021,June,2021,24,"2,800",20%,80%,,6,0,6,2,0,0,0,0,0,1,0,22,18,1,0,0,9,1,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack ,16/6/2021,June,2021,24,"1,700",90%,10%,6 dead bait fish,4,0,0,0,0,0,1,0,0,0,0,10,2,0,0,0,3,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,2,Greta,17/6/2021,June,2021,24,"2,000",90%,10%,,4,0,0,0,0,0,0,1,0,0,0,5,8,2,0,0,0,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack,24/6/2021,June,2021,24,"6,200",40%,60%,"1 shrimp, 1 baitfish",117,20,13,1,8,1,0,0,0,0,2,32,25,3,0,0,27,1,0,2,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack,24/9/2021,September,2021,24,"4,500",80%,20%,1,48,12,6,1,0,1,0,0,0,0,0,11,8,1,0,8,16,0,0,1,1,0,2,0,Astro turf 
D'albora Marinas Rushcutters,1,Jack,30/9/2021,September,2021,24,"2,900",90%,10%,1,36,8,4,8,1,0,1,0,0,0,0,12,12,0,0,0,8,0,0,8,0,0,1,0,
D'albora Marinas Rushcutters,1,Jack,27/10/2021,October,2021,24,"3,100",20%,80%,4,4,0,1,0,0,0,0,0,0,0,0,5,5,1,1,0,2,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack ,21/10/2021,October,2021,24,"7,200",10%,90%,0,56,8,24,0,0,0,1,0,1,0,0,80,16,2,0,0,8,0,0,0,0,0,0,0,0
D'albora Marinas Rushcutters,1,Jack ,14/10/2021,October,2021,24,"3,700",70%,30%,1,17,3,3,1,1,1,2,0,0,0,0,11,8,3,0,0,10,1,0,2,0,0,1,0,0
D'albora Marinas Rushcutters,1,Jack ,12/10/2021,October,2021,24,"3,500",50%,50%,5,6,0,2,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
D'albora Marinas Rushcutters,1,Jack ,7/10/2021,October,2021,24,"4,000",20%,80%,4,32,4,8,4,3,0,1,0,0,0,0,24,32,24,0,0,8,0,0,4,1,1,1,0,
D'albora Marinas Rushcutters,1,Jack,2/11/2021,November,2021,24,"6,100",10%,90%,0,15,3,6,1,1,0,0,0,0,0,0,23,10,2,0,0,0,0,0,0,1,0,0,0,
D'albora Marinas Rushcutters,1,Jack,10/11/2021,November,2021,24,"3,500",15%,85%,2,21,2,2,1,1,2,0,0,0,0,0,20,15,5,1,0,2,1,0,1,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack ,17/11/2021,November,2021,24,"5,100",85%,15%,1,9,1,4,1,0,0,0,0,0,0,0,6,10,3,0,0,6,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,1,Jack,23/11/2021,November,2021,24,"5,700",20%,80%,6,26,2,4,1,1,0,1,0,0,0,0,14,21,4,1,1,1,0,0,0,0,0,0,0,0
D'albora Marinas Rushcutters,1, Jack  ,7/12/2021,December,2021,24,"4,800",50%,50%,0,5,0,12,3,2,1,0,0,0,0,0,14,10,2,0,0,9,1,0,1,0,0,0,0,
D'albora Marinas Rushcutters,1, Jack ,19/1/2022,January,2022,24,"3,400",80%,20%,1,21,5,4,1,2,0,0,0,0,0,0,13,6,2,0,0,2,0,0,0,1,0,0,0,0
D'albora Marinas Rushcutters,2, James & Jack ,15/2/2022,February,2022,24,300,100%,0%,0,5,10,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
D'albora Marinas Rushcutters,1, Jack ,23/2/2022,February,2022,24,"7,000",0%,,0,5,2,4,0,0,0,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,,
D'albora Marinas Rushcutters,1, Jack ,3/3/2022,March,2022,24,"3,600",100%,0%,0,4,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
D'albora Marinas Rushcutters,1, Jack ,16/3/2022,March,2022,24,"2,000",100%,0%,1 fish,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,3,0,0,0,0,0,0,0,0
D'albora Marinas Rushcutters,1, James ,24/3/2022,March,2022,24,"1,200",100%,0%,4 prawns,80,140,0,1,6,0,1,0,0,0,0,36,28,2,0,0,4,0,0,0,0,1,0,0,3 Toys
D'albora Marinas Rushcutters,1, Jack ,5/4/2022,April,2022,24,,90%,10%,1,140,20,28,3,4,1,0,0,0,0,0,32,15,0,0,0,16,1,0,0,1,0,0,0,
D'albora Marinas Rushcutters,1, Jack ,13/4/2022,April,2022,24,,100%,0%,"50 fish, 1 squid",8,12,1,1,0,0,0,0,0,0,0,12,5,0,0,0,10,0,0,0,0,0,0,0,0
D'albora Marinas Rushcutters,1, James ,27/4/2022,April,,24,"1,200",90%,10%,10 fish,44,8,1,0,0,0,1,0,0,0,0,9,2,0,0,3,1,0,0,0,0,0,0,0,
D'albora Marinas Rushcutters,2, James ,4/5/2022,May,2022,24,800,95%,5%,0,25,4,6,1,0,3,0,0,0,0,1,8,15,0,0,0,5,0,0,0,1,0,0,0,Plastic plant
D'albora Marinas Rushcutters,1, James ,12/5/2022,May,2022,24,"3,100",95%,5%,0,90,27,0,0,0,0,0,0,0,0,1,54,27,0,0,0,9,0,0,0,0,0,0,0,0
Garden Island ,1,No name,9/3/2020,March,2020,24, NA ,NA,NA,,1043,9,69,15,0,9,0,0,0,0,2,299,478,0,0,0,1789,9,0,,,,,,
Garden Island ,1,Cassie,25/3/2020,March,2020,24, NA ,NA,NA,,159,18,11,1,0,0,0,1,0,0,0,168,129,2,0,0,114,2,0,,,,,,
Garden Island ,1,Jack,2/11/2021,November,2021,24,"7,900",10%,90%,4,20,16,8,2,0,0,1,1,0,0,0,76,36,20,1,0,0,1,0,2,2,0,3,0,
Garden Island ,1,Jack,10/11/2021,November,2021,24,"4,200",5%,95%,1,5,2,5,0,1,3,4,0,0,1,0,10,3,0,0,1,0,0,0,1,0,0,0,0,
Garden Island ,2,Jack ,17/11/2021,November,2021,24,"5,300",30%,70%,0,0,0,2,0,1,0,2,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,As
Garden Island ,2,Jack,23/11/2021,November,2021,24,"6,200",10%,90%,0,120,,4,1,2,2,4,0,0,1,1,32,3,1,1,0,24,1,0,0,1,0,1,0,0
Garden Island ,1, Jack ,7/12/2021,December,2021,24,"10,200",10%,90%,0,656,32,64,1,6,0,2,0,1,0,1,240,13,16,0,0,112,0,0,0,3,0,1,0,
Garden Island ,1, Jack  ,13/1/2022,January,2022,48,"10,800",50%,50%,0,88,8,48,5,4,1,5,0,0,0,0,256,8,8,1,0,32,0,0,0,7,0,2,0,
Garden Island ,1, Jack ,19/1/2022,January,2022,24,"7,000",80%,20%,0,192,40,120,2,18,4,5,0,5,0,0,112,96,0,0,0,32,0,0,1,2,,6,0,
Garden Island ,1, Jack ,27/1/2022,January,2022,48,"9,300",40%,60%,0,160,16,64,4,6,0,2,0,0,0,0,96,19,0,0,0,24,1,0,0,6,0,2,0,
Garden Island ,1, Jack ,2/2/2022,February,2022,24,"7,200",50%,50%,0,720,32,288,32,27,3,1,0,3,0,1,208,384,0,4,48,112,2,0,3,3,0,2,1,1 hat
Garden Island ,2, Jack ,8/2/2022,February,2022,24,"8,000",100%,0%,0,104,40,16,0,2,0,2,0,1,0,0,40,24,8,0,0,16,1,0,5,0,0,2,0,
Garden Island ,1, James & Jack ,15/2/2022,February,2022,24,"6,600",90%,10%,0,128,24,32,0,10,2,2,1,,1,0,280,120,8,2,0,120,0,0,1,0,0,1,0,0
Garden Island ,1, Jack ,22/2/2022,February,2022,24,"10,000",85%,15%,0,256,32,56,3,6,2,5,0,0,0,1,144,80,8,1,0,64,2,0,5,1,0,1,0,
Garden Island ,2, Jack ,3/3/2022,March,2022,24,"5,700",100%,0%,0,40,0,6,2,0,0,1,0,0,0,0,34,4,0,0,8,64,0,0,0,0,0,0,0,0
Garden Island ,2, Jack ,9/3/2022,March,2022,48,"5,100",75%,25%,,96,0,72,1,0,0,4,0,0,1,0,112,2,8,1,16,80,0,0,0,5,0,0,0,
Garden Island ,1, Jack ,16/3/2022,March,2022,24,"4,100",100%,0%,1 seahorse,136,0,4,0,1,0,1,0,0,0,0,28,11,2,0,0,24,0,0,0,0,0,0,0,40 Astro Turf
Garden Island ,2, James ,24/3/2022,March,2022,24,"3,100",25%,75%,0,25,1,0,1,1,0,0,0,0,0,0,13,3,1,0,0,2,1,0,0,2,0,0,0,2 Astro Turf 1 Glow Stick
Garden Island ,1, Jack ,5/4/2022,April,2022,24,,90%,10%,8,176,8,4,2,4,1,0,0,0,0,1,20,15,0,0,0,32,0,0,0,1,0,0,0,
Garden Island ,1, James ,27/4/2022,April,2022,24,"1,500",75%,25%,6 fish,19,5,2,3,6,0,0,0,0,0,0,21,18,0,0,0,0,3,0,0,0,0,0,0,
Garden Island ,2, James ,4/5/2022,May,2022,24,"1,700",70%,30%,0,22,0,3,0,2,0,0,0,0,0,0,22,2,0,0,1,2,0,0,0,0,0,0,0,
Garden Island ,1, James ,12/5/2022,May,2022,24,"4,000",90%,10%,0,20,8,1,0,0,0,0,0,0,0,0,12,8,0,0,0,4,0,0,0,0,0,0,0,0
Garden Island ,1, James ,18/5/2022,May,2022,24,"1,600",100%,0%,3 fish,36,16,2,0,4,3,0,0,1,0,0,32,28,0,0,1,7,0,0,0,1,0,0,0,0
Gladesville Bridge Marina,1,Kumkum ,28/4/2021,April,2021,24,"9,900",100%,0%,,1095,26,10,5,20,5,,1,,,5,27,83,2,2,,,1,1,1,,,,,
Gladesville Bridge Marina,1,Kumkum ,6/5/2021,May,2021,24,800,99%,1%,,56,2,29,2,8,,1,,,,1,,25,,1,,1,1,4,,,,,,
Gladesville Bridge Marina,1,Kumkum ,13/5/2021,May,2021,24,"4,500",99%,1%,7 x fish,88,162,24,53,15,1,3,0,3,,4,15,34,1,2,,,2,7,,,,,,
Gladesville Bridge Marina,1,Kumkum ,20/5/2021,May,2021,24,500,99%,1%,,38,16,42,1,5,1,,,1,,1,,80,,,,,2,2,,,,,,
Gladesville Bridge Marina,1,Kumkum ,17/6/2021,June,2021,24,"1,000",20%,80%,,86,5,11,3,2,,,1,,1,16,25,2,,,,4,,3,,,,,,
Gladesville Bridge Marina,1,Kum & Rhea,17/6/2021,June,2021,24,"5,000",90%,10%,,261,29,15,0,8,2,1,0,0,0,2,10,46,5,2,,,,2,0,0,0,,,
Gladesville Bridge Marina,1,Jack ,7/10/2021,October,2021,24,"6,500",90%,10%,32,240,16,48,1,4,0,0,0,0,1,0,40,48,24,1,0,0,0,0,0,3,0,0,0,
Gold Coast City Marina,1,Mahi,9/3/2020,March,2020,60,"10,000",95%,5%,,4,2,3,0,0,0,0,0,0,0,0,7,2,0,0,0,,1,0,,,,,,
Gold Coast City Marina,1,Mick,24/3/2020,March,2020,24,"15,000",NA,NA,,4,1000,8,0,0,0,0,0,0,0,0,30,36,1,0,0,0,0,0,,,,,,
Gold Coast City Marina,1,Luke M.,15/4/2020,April,2020,144,"3,000",NA,NA,,0,50,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,,,,,
Gold Coast City Marina,1,Jason/Mick,9/5/2020,May,2020,96,"4,000",98%,2%,"121 dead immature fish, 1x live fish, 6 dead crab",26,60,0,0,0,0,0,0,0,0,1,17,9,1,0,0,0,0,0,,,,,,
Gold Coast City Marina,1,Mahi & Maddie,2/6/2020,June,2020,96,"9,000",99%,1%,,16,75,2,0,0,0,0,0,0,0,0,2,3,0,0,2,11,0,0,,,,,,
Gold Coast City Marina,1,Tom & Judy,11/7/2020,July,2020,24,"2,300",NA,NA,"10x jelly, 2x prawns, 3x sardines",95,21,0,0,0,0,0,0,0,0,0,5,11,1,0,8,0,0,0,,,,,,
Gold Coast City Marina,1,Maddie & Judy,12/7/2020,July,2020,24,"2,050",NA,NA,,3,59,1,0,0,0,0,0,0,1,0,9,5,1.5,0,0,6,0,0,,,,,,
Gold Coast City Marina,1,Greg,16/9/2020,September,2020,48,"4,200",NA,NA,"13x live shrimp, 9x fish (5 alive)",300,14,0,0,1,0,0,0,0,0,0,14,5,2,0,0,0,1,0,,,,,,
Gold Coast City Marina,1,Greg,2/10/2020,October,2020,72,"1,400",NA,NA,"15x live shrimp, 12x live fish, 2x dead fish, 2x dead jellyfish",46,4,2,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,,,,,,
Gold Coast City Marina,1,Greg,17/1/2021,January,2021,72,"5,800",90%,10%,,322,2,,,,1,,,,,,23,13,1,,,,,1,,,,,,
Gold Coast City Marina,1,Greg,6/2/2021,February,2021,48,"4,200",NA,NA,,,,,,,,,1,,,,3,1,,,,,,,,,,,,
Gold Coast City Marina,1,Greg Joseph,28/2/2021,February,2021,72,"1,600",NA,NA,,120,5,0,0,1,0,0,0,0,0,0,4,8,0,0,0,0,0,0,,,,,,
Hawaii Yacht Club,1,Fernando,17/6/2021,June,2021,24,"1,500",100%,0%,,3,1,2,,,1,1,,,,,,,,,,,,4,,,,,,
Hawaii Yacht Club,2,Fernando,17/6/2021,June,2021,24,500,100%,0%,,,,,,,,,,,,,,,,,,,,2,,,,,,
Hawaii Yacht Club,1,Fernando,24/6/2021,June,2021,24,"1,500",100%,0%,,1,1,,,,,1,,,,,,,,,,,,1,,,,,,
Hawaii Yacht Club,2,Fernando,24/6/2021,June,2021,24,"1,500",100%,0%,,,,1,,,,,,,,,,,,,,,,1,,,,,,
Hawaii Yacht Club,1,Fernando,4/7/2021,July,2021,24,"1,500",100%,0%,,0,0,0,1,0,0,2,,,,,,,,,,,,3,,,,,,
Hawaii Yacht Club,2,Fernando,4/7/2021,July,2021,24,"1,000",100%,0%,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hawaii Yacht Club,1,Fernando,11/7/2021,July,2021,24,"1,500",100%,0%,1x deadfish ,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,,,
Hawaii Yacht Club,2,Fernando,11/7/2021,July,2021,24,"1,500",100%,0%,1x deadfish ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Hawaii Yacht Club,2,Fernando,1/8/2021,August,2021,30,"8,500",100%,0%,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,
Hawaii Yacht Club,1,Fernando,1/8/2021,August,2021,30,"8,500",100%,0%,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Hawaii Yacht Club,1,Fernando,1/8/2021,August,2021,30,"3,500",100%,0%,1 fish ,3,1,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,,
Hawaii Yacht Club,2,Fernando,1/8/2021,August,2021,30,"2,800",100%,0%,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Hawaii Yacht Club,1,Fernando,9/8/2021,August,2021,30,"10,000",100%,0%,,2,1,2,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,1,0,,,,
Hawaii Yacht Club,2,Fernando,16/8/2021,August,2021,24,"1,500",100%,0%,1 Dead fish,,,,,,,1,,,,,2,,,,,,,5,,,,,,
Hawaii Yacht Club,1,Fernando,16/8/2021,August,2021,24,"4,000",100%,0%,,3,1,1,,,,,,,,,2,,,,,,,,,,,,,
Hawaii Yacht Club,1,Fernando,4/10/2021,October,2021,28,"4,800",100%,0%,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii Yacht Club,2,Fernando,4/10/2021,October,2021,28,"3,400",100%,0%,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
